,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_T8,bioplanet_1328_T cell receptor/Ras pathway_View_cDC,bioplanet_301_Autoimmune thyroid disease_View_NK,bioplanet_333_Salmonella infection_View_NK,bioplanet_304_Graft-versus-host disease_View_B,bioplanet_167_Eukaryotic protein translation_View_cM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_B,bioplanet_898_Generation of second messenger molecules_View_NK,bioplanet_98_Activation of PKC through G-protein coupled receptors_View_B,bioplanet_78_Beta-arrestins in GPCR desensitization_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T4,bioplanet_303_Allograft rejection_View_B,bioplanet_303_Allograft rejection_View_NK,bioplanet_333_Salmonella infection_View_cM,bioplanet_913_eIF4E release_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T8,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_ncM,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_B,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_T8,bioplanet_324_CTL mediated immune response against target cells_View_T8,bioplanet_640_Alpha-4 beta-7 integrin signaling_View_T4,bioplanet_686_Interferon alpha/beta signaling_View_NK,bioplanet_1698_Translation factors_View_T8,bioplanet_611_Interferon signaling_View_cDC,bioplanet_333_Salmonella infection_View_T8,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T4,bioplanet_304_Graft-versus-host disease_View_NK,bioplanet_166_eIF2 regulation_View_cM,bioplanet_1141_Diurnally regulated genes with circadian orthologs_View_cDC,bioplanet_564_PD-1 signaling_View_NK,bioplanet_921_CD28 co-stimulation_View_cDC,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_ncM,bioplanet_686_Interferon alpha/beta signaling_View_ncM,bioplanet_464_Antigen processing and presentation_View_NK,bioplanet_776_Prostaglandin biosynthesis and regulation_View_T4,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T8,bioplanet_474_Intestinal immune network for IgA production_View_NK,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_View_NK,bioplanet_1287_eIF4E and p70 S6 kinase regulation_View_NK,bioplanet_1495_CHL1 interactions_View_T4,bioplanet_300_Asthma_View_B,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation_View_T8,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_View_B,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cM,bioplanet_611_Interferon signaling_View_ncM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cDC,bioplanet_304_Graft-versus-host disease_View_T8,bioplanet_1404_Cap-dependent translation initiation_View_T8,bioplanet_611_Interferon signaling_View_B,bioplanet_686_Interferon alpha/beta signaling_View_B,bioplanet_1404_Cap-dependent translation initiation_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_NK,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_View_T8",bioplanet_1529_Endosomal/vacuolar pathway_View_cM,bioplanet_1529_Endosomal/vacuolar pathway_View_B,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_cM,bioplanet_329_T helper cell surface molecules_View_T8,bioplanet_690_NF-kappaB activation_View_B,bioplanet_901_Costimulation by the CD28 family_View_NK,bioplanet_924_TRAF6-mediated induction of TAK1 complex_View_B,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway_View_B,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration_View_cM,bioplanet_686_Interferon alpha/beta signaling_View_cM,bioplanet_1361_Interleukin-2/STAT5 pathway_View_NK,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_NK,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_NK,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_NK,bioplanet_686_Interferon alpha/beta signaling_View_cDC,bioplanet_49_4-1BB-dependent immune response_View_cDC,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_T8,bioplanet_87_Corticosteroids and cardioprotection_View_T4,bioplanet_243_Internal ribosome entry pathway_View_cM,bioplanet_167_Eukaryotic protein translation_View_NK,bioplanet_1168_Post-elongation processing of intronless pre-mRNA_View_B,bioplanet_322_B lymphocyte cell surface molecules_View_T8,bioplanet_1504_Cleavage of growing transcript in the termination region_View_B,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_NK,disease
4.0_1014_SLE_managed,0.11847228585974291,0.15448214285714285,0.0,0.0,0.26264232261640796,0.22119750667470503,0.08619431818181819,0.0,0.11561525974025975,0.07428869047619047,0.13969941855818413,0.28933230958230954,0.0,0.3357044899951196,0.10375,0.14391887260166095,0.2697689636752137,0.08717261904761904,0.25280021141649045,0.20878033123329515,0.4075037007665874,0.11131763285024154,0.0,0.18580217640320731,0.23133390022675737,0.23458342878961436,0.13742695012787723,0.0,0.07356671768933848,0.1885997023809524,0.0,0.14566282642089093,0.15735623931623932,0.23189873798076924,0.0,0.07857307565382395,0.22729728665521193,0.0,0.0,0.0,0.028631793478260868,0.23511325757575757,0.29584868710899637,0.25712310606060607,0.12512548316251831,0.2273939891127391,0.14178428571428572,0.17834193138323134,0.6644978620408292,0.1763984375,0.14440065696022727,0.7505903457273321,0.0,0.5974784871686663,0.5715238327639498,0.5460088383838384,0.3138394491215227,0.29577083884042643,0.13328693181818183,0.0,0.24370037878787879,0.10382467532467533,0.296368022510981,0.16868365666178622,0.0,0.0,0.0,0.0,0.21699534970238096,0.07953511904761905,0.09463636884306986,0.14141890451832909,0.19314060865927632,0.0,0.084425395256917,0.15394194522545038,0.12511231501057082,0.0,1
2.0_1216_SLE_managed,0.10493091526778577,0.12755059523809523,0.12443746898263026,0.1988239919354839,0.26316510318949343,0.21038994377162631,0.062138384615384616,0.0705760976702509,0.09581043956043955,0.06418229166666665,0.10683090835244649,0.290216632016632,0.1668648866608544,0.27794154411764704,0.06981134259259258,0.11451115669964029,0.21927043269230767,0.08199522569444444,0.25188228980322,0.11658504196642687,0.3168603348090758,0.06967641437308869,0.12419802167338709,0.16844479496402878,0.19152463624338625,0.17478435251798563,0.15197204701834863,0.16464341070023603,0.06612580213903743,0.14877763310185185,0.07238231009365245,0.10894041218637994,0.09795669230769231,0.14885129206730768,0.14303718637992832,0.05315819522541186,0.2148,0.034803545026881724,0.2262298891129032,0.06564534050179212,0.012108873279816515,0.24593897435897435,0.23616622855561706,0.20862358974358974,0.08580949264705882,0.18082119963369964,0.10676041666666666,0.15732456571328302,0.6588728639006602,0.15091373626373628,0.09776538461538462,0.7320979832572299,0.14872839459864964,0.5847731604190332,0.5664134395424837,0.5022145299145299,0.26239126838235294,0.2427127421140011,0.12604871794871794,0.06298770161290322,0.20772589743589742,0.0829989010989011,0.24604715073529412,0.1104389763327206,0.0873037365591398,0.225584375,0.11033225806451614,0.22122163978494624,0.13630110677083335,0.06989791666666667,0.11780156474820144,0.1074862385321101,0.17283697478991597,0.1614410815939279,0.04716755852842809,0.12969362328319162,0.08630536672629696,0.0852094982078853,1
3.0_HC-504_normal_na,0.0784390846383296,0.1617515197568389,0.127696421225833,0.25352896613190734,0.2546955030487805,0.2431242616716563,0.07653974264705882,0.09863168449197861,0.08126017594537815,0.05888120567375885,0.12946219758064517,0.28238794217011126,0.17178631305101894,0.3139873911049977,0.0760540780141844,0.1359616715604027,0.25405089285714283,0.09181748670212767,0.24734469049247607,0.1178123951342282,0.3352053110480124,0.12399250141482739,0.15277527573529412,0.2385524832214765,0.20808102203647416,0.22811783417225948,0.13532621498302205,0.178927220555628,0.08467975490809054,0.17920988475177307,0.1010247541831982,0.13450377487989018,0.13661942857142856,0.18646439732142858,0.16268733082458572,0.0685960211402596,0.17668949244966445,0.03949150512477718,0.24637917780748664,0.10198009506833038,0.03265078522920204,0.2268798100490196,0.28343491868869386,0.24623079044117646,0.09622706327372765,0.20494107142857143,0.11510404255319148,0.13448523694549028,0.7281122667095706,0.16965380175507705,0.12816327981387868,0.7696721072573595,0.15366518467852255,0.6529557135287883,0.5796351444291609,0.5618335375816993,0.29107995185694635,0.2845897328342798,0.06795557598039215,0.08474667632204397,0.23750297181372548,0.08623010766806723,0.28162674088720774,0.12553538729367264,0.12121421568627451,0.22879645721925132,0.10309358288770054,0.26391700089126563,0.15719539561170212,0.09160478723404254,0.10635004194630872,0.15324803103188078,0.20818643151896246,0.21767497640767536,0.08905394820971868,0.1320381711409396,0.1371061153385773,0.07125906120023767,0
2.0_IGTB986_normal_na,0.07641416748607013,0.13916099330357143,0.1394380466472303,0.26733722060252674,0.2650935135477871,0.24686712318515194,0.07516180242634316,0.09977840540978296,0.09146769002228275,0.07546126302083334,0.12585315094243332,0.29576262354208627,0.18808651800488535,0.34175675890585244,0.096361328125,0.12869595201880532,0.2695167824074074,0.068065185546875,0.2563960340171698,0.11259516347099313,0.3410645847515316,0.10906966370289724,0.14758693968658892,0.23448256637168138,0.204419921875,0.22611230948869224,0.13071459921066955,0.19586332930384698,0.0856880638445524,0.16288785807291667,0.10165449543872848,0.12051045866935484,0.14590407407407407,0.19885894097222223,0.17536237987258396,0.07467462289497251,0.1749881544985251,0.04448993258017493,0.26476065962099127,0.09684170176006912,0.029256277218290692,0.24394015020219526,0.267663830270025,0.24221504910456385,0.11668295165394402,0.20747875330687832,0.121283671875,0.1371552629685589,0.7253438497595668,0.16645467370223654,0.12473992634315424,0.7639907427226027,0.1664953895179334,0.6552475806034259,0.594762651964942,0.555539139225881,0.3451143845419848,0.274859626730202,0.08686265164644714,0.08286265994493036,0.2348029751588677,0.08287664025748948,0.3042590648854962,0.1393318374284351,0.12388780369290572,0.23265388119533528,0.09812871720116619,0.2759419339164237,0.14990948486328126,0.08969062500000001,0.11485947640117994,0.14425354593842618,0.21623164303889494,0.2033427799691305,0.08200751638911913,0.11561829578975596,0.126513250171295,0.08047748623258828,0
2.0_1623_SLE_managed,0.140358919988691,0.16541172506738547,0.13872386847980514,0.2563079375549692,0.2692247624868048,0.26862386802110405,0.07026802391799544,0.09916622691292877,0.11008481125935568,0.08217413522012579,0.12797376455069626,0.29621899433602167,0.18892235969478713,0.3558985664881749,0.08041666666666666,0.1362597407760814,0.27797786458333335,0.09469369103773585,0.25831683397785665,0.1329254134860051,0.34967567038559405,0.13412547142442702,0.15218814932387864,0.20595431297709924,0.21743227762803233,0.2100746925360475,0.16671176022628373,0.19442502735053738,0.09391018619934283,0.18603174135220127,0.10352342752574688,0.15099741326841143,0.15149583333333333,0.20109928385416667,0.17437871754780285,0.08143711923411663,0.2602635973282443,0.052478713170624455,0.2686685768469657,0.09857319456659826,0.03128375217580505,0.25058268792710703,0.28611430808377375,0.23859770311313594,0.12863489290495314,0.21535235615079365,0.13395084905660376,0.1626177465400608,0.6981478876921469,0.16183822472610915,0.11284029755125284,0.7666588265701731,0.1674156746640486,0.6225342507030937,0.6376941841439834,0.5308714882308276,0.3597714190093708,0.29117038559404973,0.10329062262718298,0.09036643396364703,0.23332748671222475,0.07799642043605598,0.3206784011044177,0.14876300514558233,0.1262211961301671,0.2885349604221636,0.14998337730870712,0.26168084872471414,0.1586751179245283,0.09494669811320755,0.15100909669211196,0.1652331858621023,0.23947647733792313,0.21572000620828807,0.06517750321877785,0.15546333564654174,0.11535609471844044,0.11905672823218998,1
4.0_HC-541_normal_na,0.12948230668414154,0.1574354707792208,0.12333940438611066,0.22339650827933766,0.23916206321003608,0.24608501043729594,0.062362649006622514,0.09340583753299736,0.06705400504572691,0.059397253787878794,0.11394702509236453,0.2647917934490782,0.16536055980386433,0.3460527183803458,0.11338068181818181,0.12223945875655308,0.2323105828220859,0.08958238636363636,0.23145736434108527,0.11382148318042815,0.33352843028531104,0.09841138869340839,0.13117594154967605,0.21594525557011796,0.19545305735930735,0.21433499890781998,0.1619426460239268,0.17436801348575043,0.08354102903465961,0.1873727509469697,0.09174338117466732,0.13024431818181817,0.10671365030674845,0.15757951495398773,0.1570456496813588,0.06906255817121064,0.2224241480996068,0.04243448524118071,0.24682906992440604,0.0904487041036717,0.025535934201266715,0.22290956585724797,0.2545106109486843,0.24019948491537896,0.09121617834394904,0.18548573071866784,0.10257022727272727,0.12835466547326024,0.7052176565108889,0.15311508593503628,0.10439687672461369,0.7626693648816936,0.14679317143000653,0.632483485088869,0.5674231624709332,0.4883566961000736,0.31157660373066426,0.25475836777901,0.06774567696835909,0.0781341867650588,0.23393061074319355,0.07820222327341533,0.30489024112829843,0.11522227593266607,0.10605322174226062,0.29112230021598273,0.14804535637149027,0.253117035637149,0.13233354048295454,0.07758948863636363,0.13401248361730014,0.13181268081945421,0.21109115429611336,0.19662876381654176,0.07635821575966983,0.10202278684618134,0.11004119821346064,0.13875053995680345,0
2.0_1584_SLE_managed,0.13636337971365192,0.16693253968253968,0.13869162671606014,0.2572090415486308,0.25061222166345376,0.2601768856008661,0.07741158648339061,0.09127638101983003,0.14508386516118474,0.06615335648148148,0.14053189914358602,0.2745396117767252,0.18788450348365363,0.35472781186094066,0.09902546296296295,0.13427442292422867,0.26403953598484853,0.10598133680555555,0.2399861943578678,0.14569483514821538,0.35613650006980313,0.13136904761904764,0.158832518148017,0.2139517604355717,0.2198523478835979,0.20406068511796732,0.21615675109329446,0.19631297934084155,0.09520150585610708,0.18066232638888888,0.09969050991501417,0.15507213261648745,0.15132780303030302,0.217462890625,0.17911797467911725,0.08081389306874824,0.2812734233212341,0.050954039778092534,0.26183427762039657,0.105092776203966,0.033693285349854225,0.2218650439098893,0.2953797989669133,0.23995916380297824,0.14649623926380367,0.2126052150974026,0.14939805555555555,0.1622490040281528,0.7034919946299381,0.16311485265641193,0.1252844269043528,0.7693604452054794,0.16724685420646945,0.6352610405323654,0.6483211997273347,0.54461473844979,0.3327716641104294,0.29340848806366043,0.15441418480336006,0.0885199579005351,0.23257982054219167,0.07915958926525937,0.3140439417177914,0.175543817101227,0.1274755193578848,0.31864465297450423,0.17540375354107648,0.26709785174693107,0.18436957465277778,0.09016701388888888,0.16537790381125228,0.17274305555555555,0.23751152497808942,0.21804536743876018,0.07431006275212909,0.15288949843260188,0.1220980114014758,0.13603548945546112,1
4.0_1259_SLE_managed,0.06776440655564367,0.14179372710622712,0.13995475510817307,0.2358435546875,0.23805711890243902,0.2578995498900495,0.0622360875,0.10186031901041667,0.05637383928571429,0.06510416666666667,0.12867406012055838,0.26412957770270273,0.18884286317567567,0.3911131230529595,0.0987147435897436,0.13065952431106265,0.24351064814814816,0.07262459935897436,0.22907026162790697,0.17078474425059478,0.35335364179832857,0.1023330513254371,0.1380013671875,0.1711928905630452,0.21957846840659342,0.2124446041501454,0.10959679568527919,0.19109956173780487,0.08842524692013594,0.16468636485042734,0.10603238407258064,0.12514702233250619,0.12859385185185185,0.19036141010802468,0.16826890432098765,0.08382978549205829,0.15222957969865186,0.0487213134765625,0.24608139648437502,0.0717238136574074,0.03414447969543147,0.22292797916666668,0.2415110107972915,0.23288183333333332,0.12975865654205607,0.2085340057319224,0.12472384615384616,0.1660808253225276,0.6572094119691917,0.15238931547619047,0.108116357421875,0.7555601071303126,0.16685932957848837,0.5839066565104275,0.6331541244807892,0.49301090277777776,0.3817721780081776,0.24320603306289268,0.055575520833333336,0.07916783311631945,0.22586029166666666,0.07538794642857143,0.3474553975613318,0.16630505257009345,0.09157091145833333,0.172115869140625,0.0557851953125,0.25683984375,0.1657938701923077,0.06245064102564102,0.0551902260111023,0.14288038635081785,0.2223455231975968,0.1798283318014706,0.06955410326086957,0.14901926681565855,0.09907500000000001,0.053453515625,1
4.0_1496_SLE_managed,0.11557142857142857,0.16887925170068027,0.13241056195749776,0.2550132944228275,0.25099548024455987,0.21407738970588236,0.06432454177897574,0.09997532965845222,0.06489266461301502,0.08576884920634921,0.11764266439377208,0.27750063742988273,0.17821484909033547,0.3198816550925926,0.12209920634920636,0.11921484375000001,0.21366982323232325,0.08473474702380952,0.24175440356045885,0.15542105263157893,0.370525014459225,0.10350147232037692,0.13747011794747083,0.18786039473684213,0.2122909934807256,0.2182327694235589,0.15125759165194347,0.18761770428015564,0.07070883838383837,0.1810543154761905,0.0991734027864943,0.13452227342549924,0.12051315656565657,0.18184903724747475,0.16652453523562474,0.07867692066567879,0.22556073778195487,0.04814706955252918,0.26641111381322957,0.08436147139357256,0.02967521532685512,0.23445840071877808,0.2777398785425101,0.2400639712488769,0.1043555625,0.19463425174362672,0.12857857142857143,0.1512356042545388,0.6883708157379751,0.15472527997047875,0.10512620030323451,0.7647787018917156,0.15801332458601033,0.6083390878512069,0.5643872685185185,0.502391060197664,0.31231358506944445,0.2882379265471371,0.05784782120395328,0.0802682392996109,0.23680570530098832,0.08466230265691183,0.2805519314236111,0.13156550021701388,0.11128252269779507,0.2838927529182879,0.1328115758754864,0.2658329280155642,0.16727529761904764,0.0900592261904762,0.11223975563909774,0.15508151747153515,0.18246622023809525,0.19166914625772488,0.07721616078753077,0.15296146616541353,0.11163887670030716,0.11964537397319498,1
2.0_1614_SLE_managed,0.11535036375661376,0.14968400621118014,0.1410884851344974,0.2847474437627812,0.2833776783679052,0.2570633296073774,0.09273226635514019,0.09980483128834355,0.13622705273698263,0.08161865942028985,0.15962578507965686,0.3131591942409699,0.19180890399602057,0.36463128463974664,0.09447101449275362,0.15824486917162697,0.27235821428571433,0.09413179347826088,0.27256612692892845,0.09112495866402116,0.3258737408424908,0.12354268790849673,0.19733941238496933,0.2404038888888889,0.24450792572463767,0.21304356812169312,0.1972052440767974,0.20452869220409994,0.11643813431224356,0.18042006340579714,0.10276800910350285,0.14174298737727908,0.17311462857142856,0.2569554017857143,0.1916136105430584,0.0796942270187645,0.23355220734126983,0.05338155035787322,0.2800374808282209,0.11108679845489662,0.031182342728758167,0.2570594236760125,0.2607756791819292,0.25041347352024923,0.15443643705463184,0.2355793367346939,0.16730413043478262,0.12592347802942314,0.7242559048162645,0.18367324140520694,0.152992160119743,0.7586455479452054,0.17116974604080468,0.6469043615984404,0.6358053576141462,0.5811157840083073,0.3753070813539192,0.26553456959706956,0.1458177570093458,0.09014828306066804,0.23826211059190033,0.09851260013351136,0.3235733744061758,0.2075533885095012,0.1450575153374233,0.31260812883435585,0.1604457055214724,0.2821560582822086,0.22812134850543478,0.114775,0.17057738095238095,0.16020874183006537,0.2203147268408551,0.2396269397329484,0.07666157049979683,0.10170657467532467,0.13106059823951316,0.1185163599182004,1
2.0_1716_SLE_managed,0.07495736168267032,0.14866777408637874,0.14493747103799814,0.2845569779116466,0.27371655089292657,0.24868292296730266,0.07029851222104146,0.11343419511378848,0.06850166995597388,0.07400968992248062,0.12651315446002387,0.3051909412068817,0.19513717030283295,0.3691224764468371,0.09762693798449612,0.13139300411522634,0.2612281484962406,0.08220494186046512,0.26410483651731215,0.12607235939643346,0.3456958689458689,0.10642717448952532,0.1499565841490964,0.23966296296296297,0.20372359496124032,0.22448679698216736,0.08641038931980907,0.19806600793417575,0.08244188180594642,0.16907073643410853,0.1164941702293043,0.12851894223555888,0.12291627819548871,0.18329252819548872,0.1799689870593485,0.07220038109169297,0.12814171810699587,0.04874545055220884,0.27026637801204817,0.10068234047300312,0.0195867392601432,0.25722602727594757,0.27590210509654955,0.2388199610343606,0.10331400403768506,0.20159585347296813,0.11522244186046512,0.14233273110508882,0.7295577963808558,0.16328525093618743,0.11695158491631244,0.7678008123606244,0.1735869991594284,0.6501255324525305,0.6165673321369822,0.548018449639863,0.3577409152086137,0.27883135485913263,0.06253617605384343,0.09454350736278447,0.232528232376904,0.08705772734173373,0.3296670171601615,0.13482515982503365,0.1255531626506024,0.20210240963855422,0.07494593373493975,0.28455509538152607,0.1436266351744186,0.0943607558139535,0.06669331275720165,0.14574376823123839,0.2179050663333974,0.21195552799433026,0.07896599362380446,0.1186209315375982,0.1156727071645701,0.08393473895582329,1
2.0_1324_SLE_managed,0.1000202798663325,0.1638115763546798,0.15183879101667563,0.26714568764568764,0.27598034062237176,0.20369729640322387,0.07816822413793104,0.11374839743589743,0.08925788177339901,0.06426939655172413,0.1542969653860664,0.304597273998136,0.20646916934416937,0.3173342280163599,0.08333405172413794,0.15045539532424812,0.23624487704918032,0.08697036637931034,0.2653214113873296,0.19769505012531327,0.3991061017929439,0.1354684775318578,0.1729306708916084,0.16624078195488723,0.22812012520525451,0.234906328320802,0.17578332494969817,0.2069081954630735,0.0716953662390779,0.17930414870689654,0.11966052898714188,0.13074568965517241,0.15851868852459014,0.23663428534836065,0.18530705559872226,0.10397673946907249,0.21535869360902254,0.06358937937062938,0.2671964597902098,0.08585988085988086,0.047865505533199196,0.25309293103448277,0.3109466165413534,0.25041350574712645,0.12638376789366054,0.22592973019125684,0.14823137931034483,0.19781591784338895,0.6440305052013596,0.1711116327996716,0.13071559806034483,0.7384429026924894,0.1825095137420719,0.5735739150507849,0.5823835207907294,0.555402011494253,0.301917529396728,0.2968625072296125,0.10100215517241379,0.09087882430069931,0.24181298850574712,0.10956724137931034,0.2829548504601227,0.1681820360429448,0.11369303613053612,0.2451033653846154,0.10429204545454546,0.2911497668997669,0.19878939924568967,0.08449741379310345,0.09238310150375939,0.17282437681645427,0.18426763803680982,0.188508535582065,0.07555708395802099,0.19326638755980863,0.11104364474739375,0.10579127816627817,1
3.0_2132_SLE_flare,0.06330654301906234,0.18180535714285714,0.16473126189181841,0.3364028268551237,0.2910868250990202,0.2402847970173985,0.11304534188034188,0.13831324842952494,0.09238369963369963,0.07094166666666667,0.19975311968537415,0.3235857010857011,0.22330031754369212,0.384608665884194,0.05814166666666667,0.18891488158487893,0.2739674657534247,0.091540625,0.28117546213476446,0.253025985316847,0.48110322791582455,0.16560079365079364,0.21992152992491165,0.21471764554353426,0.2543623511904762,0.2948242851622875,0.17083473639455782,0.2354772364905628,0.10552363422962015,0.1812169270833333,0.14197564972073407,0.15124354838709678,0.18048705479452054,0.28293814212328766,0.21624558849190767,0.10196399495281984,0.21815637879958785,0.07036266931684335,0.28703500441696117,0.12666414736291062,0.05471458333333333,0.26233390313390315,0.3577826556493481,0.2840301994301994,0.15503359154929577,0.2537389514024788,0.16826325,0.20633067252233572,0.6917542892027129,0.2094113502238502,0.1921080061431624,0.7663171232876712,0.1983349597337497,0.6320522655169609,0.6186375195618153,0.6277091642924976,0.38773034037558685,0.36582871636349223,0.09691346153846153,0.10995638864350216,0.2555082621082621,0.12568956043956042,0.3423758069248826,0.21576121442194837,0.15066358951707892,0.25086285335689046,0.10545203180212015,0.3330745730270907,0.25940214843750004,0.08842187499999998,0.09830542246264812,0.19788219954648528,0.22647711267605633,0.24428801184784868,0.10007701597918989,0.20314681982108565,0.1416194593520175,0.09084329603455045,1
2.0_1768_SLE_managed,0.06694234006734007,0.1512367216117216,0.13544906998738965,0.24361352459016394,0.21240006022282445,0.23223475402752916,0.075005,0.08815821948998177,0.0489615520282187,0.0564556623931624,0.12641434515195368,0.23626671671671673,0.182546920691183,0.3290534059111577,0.06720619658119659,0.13451265637460127,0.24696358471074378,0.08511458333333334,0.2060819982773471,0.11567196637426902,0.31118983867010186,0.09055507316288793,0.1776079918032787,0.174020980861244,0.23340640262515264,0.17453972288676237,0.11776410998552822,0.1921688924430228,0.09431815797004674,0.15644738247863246,0.09511173982020095,0.12653949545078577,0.1562146694214876,0.23278848140495867,0.17437152398299938,0.059786727977218616,0.15751016746411484,0.04696622267759563,0.23908329918032786,0.0871796599878567,0.02792253075253256,0.19791718106995884,0.24207031345847135,0.2177958436213992,0.14333664218258133,0.21371483913813458,0.15578346153846154,0.12778866164857822,0.6631367623604465,0.15164899691358025,0.11709077932098765,0.7454400245872849,0.16258903926801374,0.5951076939757688,0.5977809548793285,0.46422318244170097,0.33606505771248685,0.2515946202919887,0.048588683127572016,0.07988267304189435,0.2091662962962963,0.06389867724867725,0.29877283906086044,0.19065562286857293,0.12312073770491803,0.21991844262295082,0.08993655737704918,0.27075601092896173,0.21582421874999996,0.07600961538461538,0.08044230462519937,0.128591614407461,0.2048041897766452,0.19920284474445515,0.05520228126677402,0.12452700449470784,0.09387886879127189,0.07339626593806922,1
4.0_HC-543_normal_na,0.12854357606193764,0.16227410714285714,0.1163634109311741,0.2064112938596491,0.24046296197678133,0.23103427197113938,0.05829755458515284,0.07931472953216374,0.07169291952588895,0.06653020833333334,0.11489447773972603,0.2657850820252567,0.1554834637268848,0.3264496734809767,0.10485416666666666,0.11365934704566855,0.21473125,0.08165781250000001,0.23170864222605872,0.12803609541745134,0.3141545704766044,0.10155454084221208,0.12817839226973685,0.20816179849340866,0.19182637648809522,0.17673120684243565,0.14263479832572298,0.15422917201540437,0.07108641784110267,0.18539127604166666,0.07620135823429541,0.13436915322580645,0.10724622222222223,0.16299348958333332,0.14137612085769982,0.07327334659007217,0.20465695621468927,0.040186376096491234,0.2430576480263158,0.08952582846003898,0.03138670091324201,0.22323031295487628,0.22999732000579456,0.240213173216885,0.08518890119250426,0.18932992724867725,0.09381275,0.13074578567819578,0.6941567796610169,0.15224609456227908,0.10117717999454148,0.7533105308219178,0.13793372093023254,0.6247356939901543,0.5484970660609502,0.49126055312954875,0.26897199744463374,0.23320060118788932,0.07062099708879185,0.07535849780701755,0.2367486171761281,0.09779522769806612,0.2884908698892675,0.10935269378194208,0.09789504385964912,0.2433511513157895,0.12438631578947368,0.21170230263157896,0.127670703125,0.0743959375,0.10780160075329566,0.1445654490106545,0.20199501095156971,0.18808645510835914,0.08026623314980065,0.1016691063174114,0.11270922616025186,0.12973260233918127,0
3.0_IGTB508_normal_na,0.09266055786076532,0.14864026497695854,0.12530611263736263,0.24932738095238097,0.26263334257206206,0.2614944774495858,0.07639406818181818,0.10440039682539681,0.11253847402597403,0.05730846774193549,0.12987926815257353,0.29154370393120393,0.16813561776061775,0.3352016358463727,0.0781888440860215,0.13672647065179808,0.2542198057432432,0.06541255040322581,0.25492529069767444,0.16856278815122178,0.37490608043408874,0.12218423202614379,0.15070887276785713,0.21000687413554633,0.20851924923195084,0.21821210811433842,0.11714595588235294,0.17781411149825785,0.09575714470451312,0.1697177419354839,0.11031255760368663,0.13403616024973986,0.13736868243243244,0.189794921875,0.16677231040564375,0.07191995967741936,0.20740495331950207,0.04636532738095238,0.24940468750000003,0.09737486772486773,0.03375726102941176,0.23521352272727272,0.28298159378657306,0.2430069696969697,0.10065038406827881,0.21250830518018018,0.10894629032258064,0.15476954930337686,0.7012446474923738,0.1692849431818182,0.12722017045454545,0.7718058992487848,0.1484642026578073,0.6251899189536774,0.6113025130393552,0.5643830808080809,0.3350558766002845,0.29572039578678583,0.0896342803030303,0.08828080357142858,0.23565204545454543,0.07184269480519481,0.299942256401138,0.13354266869665718,0.12294273809523809,0.21368035714285716,0.09311607142857142,0.24775863095238096,0.1459451234879032,0.08280100806451612,0.10313125864453666,0.14318270016339868,0.22800320056899004,0.19886050420168067,0.0852522233201581,0.14920872626681755,0.12829334038054968,0.06075753968253969,0
