"","Tumor_cE01_(StemTA-like)_qval","Tumor_cE03_(StemTA-like_prolif)_qval","Tumor_cE05_(Enterocyte_2)_qval","Tumor_cE02_(StemTA-likeImmature_Goblet)_qval","Tumor_cE06_(Immature_Goblet)_qval"
"bioplanet_1444_Wnt interactions in lipid metabolism and immune response",1.73126325977237,2.05721100881878,0.942657008357277,2.6582603490473,0
"bioplanet_1582_Meiosis",1.73126325977237,3.58864942322419,0,3.7689357967265,1.49703532919208
"bioplanet_1608_Neuronal system",1.73126325977237,3.58864942322419,0,4.30273421159088,2.16117219113697
"bioplanet_1639_Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding",1.73126325977237,1.84267338688252,0,0,0
"bioplanet_1689_Differentiation pathway in PC12 cells",1.73126325977237,3.22331192699552,0,2.56126781642024,1.24029253760438
"bioplanet_168_NFAT involvement in hypertrophy of the heart",1.73126325977237,2.36395730752721,0,3.31532673359404,1.24029253760438
"bioplanet_1702_Fatty acid beta oxidation",1.73126325977237,3.31532673359404,0,2.94392816314568,0
"bioplanet_1754_Endochondral ossification",1.73126325977237,2.36395730752721,0,2.36395730752721,0
"bioplanet_229_Phosphatidylinositol signaling system",1.73126325977237,2.84949904500044,0,2.26334212484057,0
"bioplanet_284_Glioma",1.73126325977237,2.94392816314568,0,2.6582603490473,0
"bioplanet_294_Arrhythmogenic right ventricular cardiomyopathy (ARVC)",1.73126325977237,1.95116673061752,0,3.40686272261997,1.24029253760438
"bioplanet_5_Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",1.73126325977237,2.05721100881878,0,1.95116673061752,0
"bioplanet_620_G alpha (i) signaling events",1.73126325977237,3.49795873474214,0,4.47879802300237,3.22331192699552
"bioplanet_675_Type II interferon signaling (interferon-gamma)",1.73126325977237,3.7689357967265,1.372248786702,4.65411156213159,2.6582603490473
"bioplanet_687_Integrin-linked kinase signaling",1.73126325977237,2.05721100881878,0,3.03766536355106,2.05721100881878
"bioplanet_714_Downregulation of ERBB2-ERBB3 signaling",1.73126325977237,1.61632475605795,0,0.539981142053585,0
"bioplanet_732_Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1.73126325977237,3.58864942322419,0,2.75430465448774,1.09856809401842
"GAVISH_3CA_METAPROGRAM_B_CELLS_CELL_CYCLE",1.61632475605795,4.21439023064018,0,3.58864942322419,1.95116673061752
"GAVISH_3CA_METAPROGRAM_B_CELLS_GERMINAL_CENTER",1.61632475605795,2.26334212484057,0,3.03766536355106,0.763890715865263
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_5",1.61632475605795,3.03766536355106,0,3.67896581763017,0
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_INTERFERON",1.61632475605795,4.65411156213159,0,5.08964182642378,3.13077459853555
"bioplanet_1005_Apoptotic execution  phase",1.61632475605795,3.67896581763017,0,3.31532673359404,0
"bioplanet_1228_Downregulation of SMAD2/3-SMAD4 transcriptional activity",1.61632475605795,2.94392816314568,0,2.94392816314568,1.95116673061752
"bioplanet_1283_Hypoxia-inducible factor in the cardivascular system",1.61632475605795,2.94392816314568,0,2.36395730752721,0
"bioplanet_1368_PIK3C1/AKT pathway",1.61632475605795,4.91585797723938,0,3.13077459853555,0
"bioplanet_1458_Antiviral mechanism by interferon-stimulated genes",1.61632475605795,3.67896581763017,0,3.85858448754514,0
"bioplanet_1470_Transcriptional regulation of white adipocyte differentiation",1.61632475605795,3.40686272261997,0,2.6582603490473,0
"bioplanet_1514_Cyclin D-associated events in G1",1.61632475605795,2.36395730752721,0.942657008357277,2.6582603490473,1.09856809401842
"bioplanet_309_Pathogenic Escherichia coli infection",1.61632475605795,3.58864942322419,1.84267338688252,2.75430465448774,2.05721100881878
"bioplanet_317_Amyotrophic lateral sclerosis (ALS)",1.61632475605795,2.94392816314568,0,3.49795873474214,0
"bioplanet_412_Pyrimidine metabolism",1.61632475605795,4.65411156213159,0,3.94793460398317,1.95116673061752
"bioplanet_497_Signaling events mediated by HDAC class I",1.61632475605795,2.94392816314568,0,2.84949904500044,0.11267619700103
"bioplanet_553_Wnt signaling pathway and pluripotency",1.61632475605795,4.03700673556826,0,3.67896581763017,0.763890715865263
"bioplanet_668_TGF-beta receptor activation of SMADs",1.61632475605795,3.40686272261997,0,2.26334212484057,0
"bioplanet_711_Natural killer cell receptor signaling pathway",1.61632475605795,3.49795873474214,0,3.58864942322419,0
"bioplanet_793_Glycerophospholipid biosynthesis",1.61632475605795,3.31532673359404,0.539981142053585,3.58864942322419,2.05721100881878
"bioplanet_923_Semaphorin interactions",1.61632475605795,2.6582603490473,0,3.40686272261997,0
"bioplanet_924_TRAF6-mediated induction of TAK1 complex",1.61632475605795,0.942657008357277,0,0,0
"bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon",1.61632475605795,1.09856809401842,0,1.372248786702,0.942657008357277
"GAVISH_3CA_MALIGNANT_METAPROGRAM_9_UNFOLDED_PROTEIN_RESPONSE",1.49703532919208,5.17634218757402,0,4.47879802300237,3.49795873474214
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_NOTCH_SIGNALING",1.49703532919208,3.03766536355106,0,3.58864942322419,1.09856809401842
"bioplanet_1095_Endosomal sorting complex required for transport (ESCRT) pathway",1.49703532919208,3.7689357967265,0,2.75430465448774,0
"bioplanet_1217_Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer",1.49703532919208,4.21439023064018,0,3.03766536355106,1.09856809401842
"bioplanet_1334_E-cadherin nascent AJ-like junctions pathway",1.49703532919208,2.75430465448774,0,3.7689357967265,1.24029253760438
"bioplanet_1342_ATF2 transcription factor network",1.49703532919208,1.95116673061752,0,2.84949904500044,1.09856809401842
"bioplanet_1447_Smooth muscle contraction",1.49703532919208,2.26334212484057,0,2.84949904500044,1.372248786702
"bioplanet_1572_Interactions of HIV Vpr protein with host cellular proteins",1.49703532919208,2.84949904500044,0,4.30273421159088,1.73126325977237
"bioplanet_1663_ERK1/ERK2 MAPK pathway",1.49703532919208,3.94793460398317,0,4.65411156213159,0.11267619700103
"bioplanet_177_Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling",1.49703532919208,2.16117219113697,0,1.84267338688252,1.61632475605795
"bioplanet_233_VEGF signaling pathway",1.49703532919208,3.13077459853555,1.24029253760438,4.12581959490148,1.73126325977237
"bioplanet_235_Cytokine-cytokine receptor interaction",1.49703532919208,2.84949904500044,0,3.85858448754514,1.61632475605795
"bioplanet_270_RNA polymerase III transcription",1.49703532919208,3.03766536355106,0,2.94392816314568,0
"bioplanet_370_Amino sugar and nucleotide sugar metabolism",1.49703532919208,2.05721100881878,0,2.46321203032535,0
"bioplanet_45_Y branching of actin filaments",1.49703532919208,2.46321203032535,0,2.6582603490473,0
"bioplanet_474_Intestinal immune network for IgA production",1.49703532919208,2.75430465448774,1.09856809401842,2.84949904500044,0
"bioplanet_491_Signaling events mediated by HDAC class II",1.49703532919208,3.22331192699552,0,2.6582603490473,0
"bioplanet_500_Signaling events mediated by VEGFR1 and VEGFR2",1.49703532919208,2.94392816314568,0,2.94392816314568,1.09856809401842
"bioplanet_685_Sema4D in semaphorin signaling",1.49703532919208,1.84267338688252,0,2.6582603490473,0
"bioplanet_713_Seven transmembrane receptor signaling through beta-arrestin",1.49703532919208,2.46321203032535,0,2.36395730752721,0
"bioplanet_818_Metabolism of vitamins and cofactors",1.49703532919208,3.31532673359404,0,2.84949904500044,0
"bioplanet_853_Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)",1.49703532919208,3.49795873474214,0.11267619700103,4.21439023064018,2.16117219113697
"bioplanet_1107_PTM: gamma carboxylation, hypusine formation and arylsulfatase activation",1.372248786702,2.94392816314568,0,2.94392816314568,0
"bioplanet_1128_RNA polymerase III abortive and retractive initiation",1.372248786702,3.7689357967265,0,2.84949904500044,0
"bioplanet_1291_SMAD2/3 nuclear pathway",1.372248786702,4.30273421159088,0,5.00281608039784,1.61632475605795
"bioplanet_1420_RAGE pathway",1.372248786702,2.84949904500044,0.539981142053585,4.56654292963983,2.26334212484057
"bioplanet_1469_HIV genome transcription",1.372248786702,5.08964182642378,0,2.94392816314568,1.84267338688252
"bioplanet_1566_Inflammasomes",1.372248786702,2.36395730752721,0,1.372248786702,0
"bioplanet_1605_Nef-mediated downregulation of MHC class I complex cell surface expression",1.372248786702,2.94392816314568,0,2.84949904500044,0.11267619700103
"bioplanet_1740_FAS pathway and stress induction of heat shock protein regulation",1.372248786702,2.16117219113697,0,1.61632475605795,0
"bioplanet_17_HIV-1 Nef as negative effector of Fas and TNF",1.372248786702,2.6582603490473,0,1.372248786702,0
"bioplanet_280_Colorectal cancer",1.372248786702,3.58864942322419,0.539981142053585,3.40686272261997,0.539981142053585
"bioplanet_696_Downregulation of ERBB4 signaling",1.372248786702,1.73126325977237,0,0,0
"bioplanet_710_Negative regulation of FGFR signaling",1.372248786702,1.61632475605795,0,1.09856809401842,0.539981142053585
"bioplanet_717_Toll-like receptor signaling pathway regulation",1.372248786702,3.31532673359404,0,4.30273421159088,1.372248786702
"bioplanet_720_Negative regulators of RIG-I/MDA5 signaling",1.372248786702,3.22331192699552,0,2.75430465448774,0
"bioplanet_829_Pyruvate metabolism and citric acid (TCA) cycle",1.372248786702,4.65411156213159,0,3.03766536355106,1.24029253760438
"bioplanet_954_Gluconeogenesis",1.372248786702,3.58864942322419,0,2.84949904500044,2.84949904500044
"GAVISH_3CA_MALIGNANT_METAPROGRAM_7_STRESS_IN_VITRO",1.24029253760438,3.22331192699552,1.49703532919208,4.65411156213159,1.61632475605795
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_EPI3",1.24029253760438,3.22331192699552,0,3.94793460398317,1.09856809401842
"bioplanet_1027_G1 to S cell cycle control",1.24029253760438,3.22331192699552,0,3.13077459853555,0.763890715865263
"bioplanet_1292_Endothelins",1.24029253760438,2.94392816314568,0.539981142053585,2.6582603490473,2.26334212484057
"bioplanet_1746_Eukaryotic transcription initiation",1.24029253760438,3.49795873474214,0,2.84949904500044,0
"bioplanet_200_Gap junction pathway",1.24029253760438,2.6582603490473,0,3.31532673359404,1.49703532919208
"bioplanet_250_Spliceosomal assembly",1.24029253760438,2.56126781642024,0,2.94392816314568,0
"bioplanet_471_Fc epsilon receptor I signaling pathway",1.24029253760438,2.75430465448774,0,3.22331192699552,0.539981142053585
"bioplanet_528_Signaling by constitutively active EGFR",1.24029253760438,1.24029253760438,0,0.11267619700103,0
"bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)",1.24029253760438,2.75430465448774,0,0.763890715865263,0
"bioplanet_756_Insulin biosynthesis and processing",1.24029253760438,3.13077459853555,0,3.22331192699552,1.49703532919208
"bioplanet_776_Prostaglandin biosynthesis and regulation",1.24029253760438,2.46321203032535,0,2.84949904500044,3.03766536355106
"bioplanet_91_Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway",1.24029253760438,2.16117219113697,0,2.84949904500044,0
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_NAIVE_1",1.09856809401842,3.22331192699552,0,4.12581959490148,2.36395730752721
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_UNASSIGNED_1",1.09856809401842,3.67896581763017,0.942657008357277,4.3908657864606,0.763890715865263
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MAC_3",1.09856809401842,3.94793460398317,0,3.49795873474214,1.49703532919208
"HALLMARK_MYC_TARGETS_V2",1.09856809401842,2.46321203032535,0,3.31532673359404,0.11267619700103
"bioplanet_1137_Messenger RNA splicing: major pathway",1.09856809401842,3.49795873474214,0,3.40686272261997,0
"bioplanet_1162_Deadenylation-dependent mRNA decay",1.09856809401842,3.31532673359404,0,2.6582603490473,0
"bioplanet_1198_Phase II of biological oxidations: conjugation",1.09856809401842,2.16117219113697,0.763890715865263,3.67896581763017,1.24029253760438
"bioplanet_1319_Telomerase regulation",1.09856809401842,4.03700673556826,0,3.58864942322419,2.56126781642024
"bioplanet_183_Fc epsilon receptor I signaling in mast cells",1.09856809401842,1.84267338688252,0,3.22331192699552,0
"bioplanet_338_Cysteine and methionine metabolism",1.09856809401842,1.09856809401842,0,1.84267338688252,1.372248786702
"bioplanet_363_Tricarboxylic acid (TCA) cycle",1.09856809401842,2.36395730752721,0,2.05721100881878,0
"bioplanet_371_Inositol phosphate metabolism",1.09856809401842,2.26334212484057,0,0.942657008357277,0
"bioplanet_483_Nucleotide excision repair",1.09856809401842,3.31532673359404,0,3.13077459853555,0
"bioplanet_493_Signaling events mediated by PTP1B",1.09856809401842,1.61632475605795,0,1.95116673061752,0
"bioplanet_501_Signaling events mediated by focal adhesion kinase",1.09856809401842,2.46321203032535,0,3.03766536355106,1.61632475605795
"bioplanet_632_Kit receptor signaling pathway",1.09856809401842,2.6582603490473,0,3.58864942322419,1.24029253760438
"bioplanet_666_p75 neurotrophin receptor-mediated signaling",1.09856809401842,2.6582603490473,0,2.75430465448774,1.09856809401842
"bioplanet_706_Angiotensin II-stimulated signaling through G-proteins and beta-arrestin",1.09856809401842,1.84267338688252,0,2.75430465448774,0
"bioplanet_74_Tumor suppressor Arf inhibits ribosomal biogenesis",1.09856809401842,3.13077459853555,0,3.22331192699552,0
"bioplanet_831_Selenium metabolism and selenoproteins",1.09856809401842,3.22331192699552,0.11267619700103,2.16117219113697,0
"bioplanet_901_Costimulation by the CD28 family",1.09856809401842,2.56126781642024,0,3.67896581763017,0.11267619700103
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_NAIVE_2",0.942657008357277,2.94392816314568,0,3.67896581763017,1.09856809401842
"bioplanet_1271_VEGF, hypoxia, and angiogenesis",0.942657008357277,2.56126781642024,0,1.84267338688252,0
"bioplanet_1303_Beta-3 integrin cell surface interactions",0.942657008357277,2.46321203032535,0,3.03766536355106,0
"bioplanet_1308_Ephrin receptor B forward pathway",0.942657008357277,1.73126325977237,0,3.49795873474214,0
"bioplanet_132_fMLP induced chemokine gene expression in HMC-1 cells",0.942657008357277,2.16117219113697,0,2.84949904500044,0.539981142053585
"bioplanet_1372_TAp63 pathway",0.942657008357277,3.40686272261997,0,2.36395730752721,0
"bioplanet_1380_Retinoblastoma protein regulation",0.942657008357277,3.58864942322419,0,3.40686272261997,0.942657008357277
"bioplanet_1552_Glutathione conjugation",0.942657008357277,2.36395730752721,0,2.46321203032535,2.36395730752721
"bioplanet_1662_Sema3A/PAK-dependent axon repulsion",0.942657008357277,2.05721100881878,0,1.61632475605795,0
"bioplanet_1670_Fibroblast growth factor receptor pathway",0.942657008357277,1.61632475605795,0,2.16117219113697,0
"bioplanet_1730_Neural crest differentiation",0.942657008357277,3.31532673359404,1.09856809401842,3.7689357967265,0.539981142053585
"bioplanet_290_Chronic myeloid leukemia",0.942657008357277,3.22331192699552,0,3.49795873474214,0
"bioplanet_475_Long-term potentiation",0.942657008357277,2.46321203032535,0,3.67896581763017,0
"bioplanet_524_Signaling by SCF-KIT",0.942657008357277,4.03700673556826,0,3.85858448754514,0
"bioplanet_614_RANKL signaling pathway",0.942657008357277,2.56126781642024,0,3.40686272261997,0
"bioplanet_798_Termination of O-glycan biosynthesis",0.942657008357277,2.16117219113697,0,4.74151411741105,1.95116673061752
"bioplanet_996_Post-translational regulation of adherens junction stability and disassembly",0.942657008357277,2.26334212484057,0,2.75430465448774,0
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_NAIVE_3",0.763890715865263,2.26334212484057,0,2.36395730752721,0
"bioplanet_1150_Binding of RNA by insulin-like growth factor 2 mRNA binding proteins (IGF2BPs/IMPs/VICKZs)",0.763890715865263,2.6582603490473,0,0,0
"bioplanet_116_Presenilin action in Notch and Wnt signaling",0.763890715865263,3.13077459853555,0,2.16117219113697,0.763890715865263
"bioplanet_1384_Interleukin-12/STAT4 pathway",0.763890715865263,2.26334212484057,1.61632475605795,2.75430465448774,0
"bioplanet_152_Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK)",0.763890715865263,2.16117219113697,0,0,0
"bioplanet_1557_HIV-1 transcription initiation",0.763890715865263,4.03700673556826,0,3.67896581763017,1.372248786702
"bioplanet_1667_Granule cell survival pathway",0.763890715865263,3.03766536355106,0,3.40686272261997,0
"bioplanet_244_Downregulation of MTA-3 in ER-negative breast tumors",0.763890715865263,1.09856809401842,0,2.6582603490473,0
"bioplanet_281_Renal cell carcinoma",0.763890715865263,1.84267338688252,0,2.75430465448774,1.09856809401842
"bioplanet_374_Propanoate metabolism",0.763890715865263,2.05721100881878,0,3.94793460398317,2.16117219113697
"bioplanet_458_Aldosterone-regulated sodium reabsorption",0.763890715865263,2.46321203032535,0,2.46321203032535,0.942657008357277
"bioplanet_538_T cell receptor signaling in naive CD4+ T cells",0.763890715865263,2.16117219113697,0,2.46321203032535,0
"bioplanet_586_Opioid signaling",0.763890715865263,3.03766536355106,0,3.31532673359404,0
"bioplanet_788_Viral messenger RNA biosynthesis",0.763890715865263,3.22331192699552,0,1.95116673061752,0
"bioplanet_812_Non-coding RNA metabolism",0.763890715865263,2.46321203032535,0,2.84949904500044,0
"bioplanet_884_APC/C- and Cdc20-mediated degradation of Nek2A",0.763890715865263,1.95116673061752,0,1.73126325977237,0
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_CYTOTOXIC",0.539981142053585,2.84949904500044,0.763890715865263,4.3908657864606,1.24029253760438
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_LIPID_METABOLISM",0.539981142053585,3.31532673359404,0,4.21439023064018,2.05721100881878
"bioplanet_102_Phosphoinositides and their downstream targets",0.539981142053585,1.95116673061752,0,2.36395730752721,0
"bioplanet_1075_Aquaporin-mediated transport",0.539981142053585,1.73126325977237,0,2.36395730752721,0
"bioplanet_1110_Extracellular matrix organization",0.539981142053585,1.84267338688252,0,2.56126781642024,0
"bioplanet_1125_RNA polymerase III transcription initiation From type 3 promoter",0.539981142053585,2.75430465448774,0,1.372248786702,0
"bioplanet_1135_Messenger RNA splicing: minor pathway",0.539981142053585,4.91585797723938,0,3.85858448754514,1.372248786702
"bioplanet_1309_Alpha-V beta-3 integrin/OPN pathway",0.539981142053585,1.73126325977237,0,1.372248786702,0
"bioplanet_1430_Interleukin-9 regulation of target genes",0.539981142053585,0.942657008357277,0,2.75430465448774,2.36395730752721
"bioplanet_167_Eukaryotic protein translation",0.539981142053585,2.56126781642024,0,2.84949904500044,0
"bioplanet_282_Pancreatic cancer",0.539981142053585,3.13077459853555,0,3.58864942322419,0
"bioplanet_306_Bacterial invasion of epithelial cells",0.539981142053585,3.40686272261997,0.11267619700103,3.49795873474214,0.11267619700103
"bioplanet_366_Fructose and mannose metabolism",0.539981142053585,2.26334212484057,0,2.56126781642024,0
"bioplanet_552_FSH signaling pathway",0.539981142053585,0,0,1.372248786702,0
"bioplanet_661_G alpha (12/13) signaling events",0.539981142053585,2.36395730752721,1.49703532919208,2.94392816314568,0.539981142053585
"bioplanet_692_Thromboxane A2 receptor signaling",0.539981142053585,1.95116673061752,0,2.6582603490473,0.11267619700103
"bioplanet_94_MAP kinase signaling pathway",0.539981142053585,3.94793460398317,0,3.7689357967265,1.372248786702
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_PERICYTE_LIKE",0.11267619700103,2.94392816314568,0,3.40686272261997,0.11267619700103
"bioplanet_1012_Apoptosis intrinsic pathway",0.11267619700103,3.85858448754514,0,3.67896581763017,0
"bioplanet_1032_Assembly of HIV virion",0.11267619700103,1.49703532919208,0,0,0
"bioplanet_1044_Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",0.11267619700103,2.84949904500044,0,5.00281608039784,0
"bioplanet_1048_Transport of mature transcript to cytoplasm",0.11267619700103,2.75430465448774,0.539981142053585,2.6582603490473,0
"bioplanet_1091_Lipid digestion, mobilization, and transport",0.11267619700103,2.05721100881878,0,3.22331192699552,0
"bioplanet_119_Signaling pathway from G-protein families",0.11267619700103,0.763890715865263,0,2.6582603490473,0
"bioplanet_1509_Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding",0.11267619700103,2.26334212484057,0,1.61632475605795,0
"bioplanet_1567_Activation of chaperones by IRE1 alpha",0.11267619700103,2.46321203032535,0,3.40686272261997,0
"bioplanet_1664_JNK/MAPK pathway",0.11267619700103,1.09856809401842,0,2.05721100881878,0
"bioplanet_1692_Adrenergic pathway",0.11267619700103,2.46321203032535,0,2.94392816314568,0
"bioplanet_1693_G alpha 13 pathway",0.11267619700103,1.49703532919208,0,2.94392816314568,0
"bioplanet_1705_Physiological and pathological hypertrophy  of the heart",0.11267619700103,2.75430465448774,0,2.16117219113697,0
"bioplanet_1747_Oxidative stress",0.11267619700103,2.84949904500044,0,2.94392816314568,1.372248786702
"bioplanet_174_PGC-1a regulation",0.11267619700103,1.61632475605795,0,0.763890715865263,0
"bioplanet_392_Fatty acid metabolism",0.11267619700103,2.26334212484057,0,3.7689357967265,0
"bioplanet_468_Hematopoietic cell lineage",0.11267619700103,2.36395730752721,1.24029253760438,3.58864942322419,1.372248786702
"bioplanet_584_p75 neurotrophin receptor signaling via NF-kB",0.11267619700103,1.372248786702,0,1.09856809401842,0
"bioplanet_587_T cell signal transduction",0.11267619700103,1.95116673061752,0,2.84949904500044,0.763890715865263
"bioplanet_727_Neurotrophic factor-mediated Trk receptor signaling",0.11267619700103,2.16117219113697,0,3.40686272261997,0
"bioplanet_886_EGFR downregulation",0.11267619700103,1.84267338688252,0,1.24029253760438,0.539981142053585
"bioplanet_919_Glycoprotein VI-mediated activation cascade",0.11267619700103,0,0,2.6582603490473,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_1_CELL_CYCLE_G2_M",0,0.942657008357277,0,0.539981142053585,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_26_NPC_GLIOMA",0,1.84267338688252,0,2.36395730752721,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR",0,1.09856809401842,0,0,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL",0,2.16117219113697,0,2.46321203032535,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC",0,1.372248786702,0,1.24029253760438,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S",0,2.46321203032535,0,1.24029253760438,0
"GAVISH_3CA_MALIGNANT_METAPROGRAM_36_IG",0,1.24029253760438,0,4.21439023064018,2.56126781642024
"GAVISH_3CA_MALIGNANT_METAPROGRAM_4_CHROMATIN",0,0.942657008357277,0,2.46321203032535,0
"GAVISH_3CA_METAPROGRAM_B_CELLS_B_CELLS_1",0,3.31532673359404,0.763890715865263,3.67896581763017,0
"GAVISH_3CA_METAPROGRAM_B_CELLS_STRESS",0,1.61632475605795,1.73126325977237,4.30273421159088,2.16117219113697
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_CELL_CYCLE",0,3.13077459853555,0,2.46321203032535,0
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_DYSFUNCTION",0,1.24029253760438,0,3.03766536355106,0
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_CELL_CYCLE",0,3.67896581763017,0,3.31532673359404,0
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_CHROMATIN",0,2.6582603490473,0.11267619700103,3.58864942322419,1.49703532919208
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_CELL_CYCLE",0,4.30273421159088,0,3.03766536355106,0
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_1",0,1.09856809401842,0,2.16117219113697,0
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_4",0,2.05721100881878,0,2.46321203032535,0
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_CELL_CYCLE",0,3.40686272261997,0,2.56126781642024,0
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_NEUROENDOCRINE",0,3.7689357967265,0,3.85858448754514,0
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_1",0,0.763890715865263,0,1.61632475605795,0
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_3",0,0,0,2.05721100881878,0
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_4",0,2.75430465448774,0,2.75430465448774,0.539981142053585
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_8",0,2.16117219113697,0,4.82876001639103,0
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CELL_CYCLE",0,4.47879802300237,0,3.31532673359404,0
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_COMPLEMENT",0,3.13077459853555,0,4.47879802300237,1.61632475605795
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_PI16_POS",0,3.31532673359404,0,3.13077459853555,0
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_CELL_CYCLE",0,4.65411156213159,0,3.49795873474214,0
"HALLMARK_ANGIOGENESIS",0,0.11267619700103,0,2.36395730752721,0
"HALLMARK_APICAL_SURFACE",0,0.763890715865263,0,1.09856809401842,0
"HALLMARK_HEDGEHOG_SIGNALING",0,0.763890715865263,0,1.73126325977237,0
"HALLMARK_KRAS_SIGNALING_DN",0,0.942657008357277,0,3.94793460398317,1.49703532919208
"HALLMARK_NOTCH_SIGNALING",0,1.372248786702,0,1.24029253760438,0
"HALLMARK_PANCREAS_BETA_CELLS",0,0.11267619700103,0,2.05721100881878,0.539981142053585
"HALLMARK_SPERMATOGENESIS",0,1.61632475605795,0,3.13077459853555,0.539981142053585
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0,2.75430465448774,0,2.36395730752721,0
"bioplanet_1000_Platelet adhesion to exposed collagen",0,0,0,0,0
"bioplanet_1003_Apoptotic cleavage of cell adhesion  proteins",0,0,0,0.11267619700103,0
"bioplanet_1007_Apoptotic factor-mediated response",0,0,0,0,0
"bioplanet_1008_Apoptotic cleavage of cellular proteins",0,1.73126325977237,0,0,0
"bioplanet_1009_Apoptosis modulation by HSP70",0,2.16117219113697,0,1.61632475605795,0
"bioplanet_100_Phospholipase C epsilon pathway",0,0,0,0,0
"bioplanet_1014_Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",0,0,0,2.56126781642024,0
"bioplanet_1019_DCC role in regulating apoptosis",0,0,0,0,0
"bioplanet_101_Phospholipase C signaling pathway",0,0,0,0,0
"bioplanet_1021_Activation of DNA fragmentation factor",0,0.539981142053585,0,0,0
"bioplanet_1022_Caspase-mediated cleavage of cytoskeletal proteins",0,0,0,0,0
"bioplanet_1023_Inactivation of BCL-2 by BH3-only proteins",0,0,0,0,0
"bioplanet_1028_Influenza factor interactions with host",0,0,0,0,0
"bioplanet_1029_Assembly of the ORC complex at the origin of replication",0,0,0,0,0
"bioplanet_1035_CDC6 association with the ORC-origin complex",0,0,0,0,0
"bioplanet_1037_Deposition of new CENP-A-containing nucleosomes at the centromere",0,0.11267619700103,0,2.36395730752721,0
"bioplanet_1039_Double-strand break repair",0,0,0,0,0
"bioplanet_103_Ion channel function in vascular endothelium",0,0.539981142053585,0,0,0
"bioplanet_1041_Global genomic nucleotide excision repair (GG-NER)",0,1.24029253760438,0,0,0
"bioplanet_1043_Transport to the Golgi and subsequent modification",0,1.09856809401842,0,2.94392816314568,0
"bioplanet_1045_Transport of inorganic cations/anions and amino acids/oligopeptides",0,1.372248786702,1.09856809401842,2.56126781642024,0
"bioplanet_1046_Transport of vitamins, nucleosides, and related molecules",0,0,0,0,0
"bioplanet_1047_Transport of mature mRNAs derived from intronless transcripts",0,2.26334212484057,0,1.372248786702,0
"bioplanet_104_Ras signaling pathway",0,0.942657008357277,0,2.05721100881878,0
