"","Tumor_cE01_(StemTA-like)_qval","Tumor_cE03_(StemTA-like_prolif)_qval","Tumor_cE05_(Enterocyte_2)_qval","Tumor_cE02_(StemTA-likeImmature_Goblet)_qval","Tumor_cE06_(Immature_Goblet)_qval"
"bioplanet_954_Gluconeogenesis",3.12945661091899,4.77426524841604,0.852447368089837,5.20459537513544,2.99755432860017
"GAVISH_3CA_MALIGNANT_METAPROGRAM_31_ALVEOLAR",3.06365837230122,5.93595171767342,2.52416266861859,6.11782438717427,3.26021189852655
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_NAIVE_2",3.06365837230122,4.1526232066945,0,5.08197190605367,2.72961951043919
"bioplanet_1128_RNA polymerase III abortive and retractive initiation",3.06365837230122,4.27774724130146,0,3.774201448168,0
"bioplanet_1217_Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer",3.06365837230122,5.08197190605367,0.852447368089837,5.0205668205026,1.79264375407162
"bioplanet_1509_Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding",3.06365837230122,4.21524186655816,0,3.32520306741399,0
"bioplanet_1730_Neural crest differentiation",3.06365837230122,5.63203991884204,0.852447368089837,6.29938081655225,2.38447708129283
"bioplanet_280_Colorectal cancer",3.06365837230122,5.692907569089,0.717228832352143,4.8975576613272,0.972365132332984
"bioplanet_491_Signaling events mediated by HDAC class II",3.06365837230122,5.32698490526179,0,5.51016626673793,0
"bioplanet_492_Signaling events mediated by hepatocyte growth factor receptor (c-Met)",3.06365837230122,4.65066595547066,0,4.77426524841604,2.72961951043919
"GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED",2.99755432860017,5.0205668205026,1.94708842345427,7.2032947663576,3.8376274610658
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_CILIA",2.99755432860017,5.4491570093306,0,4.83594827885726,2.59314674895169
"bioplanet_1012_Apoptosis intrinsic pathway",2.99755432860017,4.58874311331074,0,5.75373115211003,0
"HALLMARK_IL6_JAK_STAT3_SIGNALING",2.93112312775699,5.0205668205026,1.37365479582814,7.8031338178932,4.02702395955686
"bioplanet_1124_RNA polymerase III transcription initiation from type 2 promoter",2.93112312775699,4.58874311331074,0,3.774201448168,0
"bioplanet_1272_Trefoil factor initiation of mucosal healing",2.93112312775699,4.40243822748864,0.555631792773111,4.71250554030836,3.9640314128476
"bioplanet_1342_ATF2 transcription factor network",2.93112312775699,2.93112312775699,0.331020022631509,4.77426524841604,2.66161921220234
"bioplanet_1382_HNF3A pathway",2.93112312775699,4.46463314637205,1.18446358541782,5.51016626673793,3.7106154584935
"bioplanet_1473_Unfolded protein response",2.93112312775699,5.38809716495671,0.852447368089837,6.35983427673502,2.66161921220234
"bioplanet_1635_RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways",2.93112312775699,5.87525186609889,1.63182285867444,6.48064894916284,2.31366933926636
"bioplanet_1754_Endochondral ossification",2.93112312775699,4.40243822748864,0,4.40243822748864,0
"bioplanet_258_RNA polymerase",2.93112312775699,4.77426524841604,0,4.08988583299078,0
"bioplanet_306_Bacterial invasion of epithelial cells",2.93112312775699,5.75373115211003,1.46249545903624,5.4491570093306,2.79718296117001
"bioplanet_310_Shigellosis",2.93112312775699,5.75373115211003,0,5.51016626673793,1.79264375407162
"bioplanet_666_p75 neurotrophin receptor-mediated signaling",2.93112312775699,4.65066595547066,0,5.08197190605367,1.79264375407162
"bioplanet_711_Natural killer cell receptor signaling pathway",2.93112312775699,4.52673343846708,0,5.38809716495671,0
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_2",2.86434129714669,6.54101195651485,0,7.02295783701611,1.79264375407162
"bioplanet_1148_Regulatory RNA pathways",2.86434129714669,4.65066595547066,0,3.32520306741399,1.18446358541782
"bioplanet_1278_Interferon-beta enhancer pathway",2.86434129714669,4.77426524841604,0,4.1526232066945,2.86434129714669
"bioplanet_1317_ATM pathway",2.86434129714669,4.27774724130146,0,4.71250554030836,1.18446358541782
"bioplanet_1580_M phase pathway",2.86434129714669,4.21524186655816,0,3.90090159792786,1.79264375407162
"bioplanet_294_Arrhythmogenic right ventricular cardiomyopathy (ARVC)",2.86434129714669,5.0205668205026,0.331020022631509,5.0205668205026,2.45462272506508
"bioplanet_475_Long-term potentiation",2.86434129714669,4.65066595547066,0.331020022631509,5.0205668205026,2.09658402476382
"bioplanet_553_Wnt signaling pathway and pluripotency",2.86434129714669,5.14331397957978,0.717228832352143,5.87525186609889,2.59314674895169
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_UNASSIGNED_1",2.79718296117001,3.774201448168,3.06365837230122,6.11782438717427,2.38447708129283
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CELL_CYCLE",2.79718296117001,6.35983427673502,0,4.8975576613272,0
"bioplanet_1137_Messenger RNA splicing: major pathway",2.79718296117001,4.52673343846708,0,4.83594827885726,2.79718296117001
"bioplanet_119_Signaling pathway from G-protein families",2.79718296117001,2.93112312775699,0,4.1526232066945,1.87056159602799
"bioplanet_1447_Smooth muscle contraction",2.79718296117001,3.51880729295332,0,4.27774724130146,0.972365132332984
"bioplanet_1566_Inflammasomes",2.79718296117001,4.1526232066945,0,2.72961951043919,0.717228832352143
"bioplanet_317_Amyotrophic lateral sclerosis (ALS)",2.79718296117001,4.40243822748864,0,4.8975576613272,0
"bioplanet_588_Leptin signaling pathway",2.79718296117001,4.65066595547066,0,5.38809716495671,2.02238435634454
"bioplanet_620_G alpha (i) signaling events",2.79718296117001,5.26581831272932,0,6.60134655070911,4.08988583299078
"bioplanet_812_Non-coding RNA metabolism",2.79718296117001,5.32698490526179,0,4.52673343846708,0.852447368089837
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_7",2.72961951043919,5.87525186609889,0.972365132332984,7.50344452254853,2.52416266861859
"bioplanet_1292_Endothelins",2.72961951043919,4.71250554030836,1.18446358541782,4.83594827885726,2.45462272506508
"bioplanet_1334_E-cadherin nascent AJ-like junctions pathway",2.72961951043919,5.20459537513544,0,5.20459537513544,2.38447708129283
"bioplanet_1420_RAGE pathway",2.72961951043919,4.9590962673354,0.555631792773111,7.50344452254853,4.46463314637205
"bioplanet_1557_HIV-1 transcription initiation",2.72961951043919,5.38809716495671,0,5.0205668205026,2.09658402476382
"bioplanet_1663_ERK1/ERK2 MAPK pathway",2.72961951043919,5.38809716495671,0.852447368089837,5.4491570093306,0
"bioplanet_177_Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling",2.72961951043919,4.02702395955686,0.555631792773111,4.1526232066945,1.46249545903624
"bioplanet_235_Cytokine-cytokine receptor interaction",2.72961951043919,4.77426524841604,0,7.44345329385727,3.26021189852655
"bioplanet_493_Signaling events mediated by PTP1B",2.72961951043919,4.08988583299078,0,3.9640314128476,1.54839542259855
"GAVISH_3CA_MALIGNANT_METAPROGRAM_16_MES_GLIOMA",2.66161921220234,4.40243822748864,1.54839542259855,5.32698490526179,2.93112312775699
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_CYTOTOXIC",2.66161921220234,5.87525186609889,0.852447368089837,6.66165354576834,3.06365837230122
"bioplanet_1005_Apoptotic execution  phase",2.66161921220234,5.32698490526179,0,4.58874311331074,2.09658402476382
"bioplanet_1139_MicroRNA regulation of DNA damage response",2.66161921220234,4.27774724130146,0,4.58874311331074,2.31366933926636
"bioplanet_477_Long-term depression",2.66161921220234,5.26581831272932,0,6.72193372511436,2.59314674895169
"bioplanet_661_G alpha (12/13) signaling events",2.66161921220234,4.71250554030836,0,4.21524186655816,0.555631792773111
"bioplanet_941_Mitochondrial protein import",2.66161921220234,6.72193372511436,0,6.35983427673502,1.28125683896983
"GAVISH_3CA_METAPROGRAM_B_CELLS_GERMINAL_CENTER",2.59314674895169,4.83594827885726,0.331020022631509,5.4491570093306,1.63182285867444
"bioplanet_116_Presenilin action in Notch and Wnt signaling",2.59314674895169,2.66161921220234,0,4.40243822748864,1.37365479582814
"bioplanet_1667_Granule cell survival pathway",2.59314674895169,5.14331397957978,0.717228832352143,5.93595171767342,2.72961951043919
"bioplanet_229_Phosphatidylinositol signaling system",2.59314674895169,3.45448751239994,1.18446358541782,3.58292809650934,0
"bioplanet_283_Endometrial cancer",2.59314674895169,4.58874311331074,0,4.34014443007373,1.0820894169311
"bioplanet_290_Chronic myeloid leukemia",2.59314674895169,5.63203991884204,0,4.71250554030836,1.54839542259855
"bioplanet_717_Toll-like receptor signaling pathway regulation",2.59314674895169,4.77426524841604,0,6.17837688396006,2.93112312775699
"bioplanet_94_MAP kinase signaling pathway",2.59314674895169,5.26581831272932,1.37365479582814,5.75373115211003,2.59314674895169
"GAVISH_3CA_METAPROGRAM_B_CELLS_B_CELLS_1",2.52416266861859,4.21524186655816,3.26021189852655,5.08197190605367,2.31366933926636
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_NOTCH_SIGNALING",2.52416266861859,5.63203991884204,0.972365132332984,6.54101195651485,2.38447708129283
"HALLMARK_MYC_TARGETS_V2",2.52416266861859,3.774201448168,0,4.83594827885726,0
"bioplanet_1319_Telomerase regulation",2.52416266861859,5.81451212107156,0,5.4491570093306,3.06365837230122
"bioplanet_1331_Interleukin-2/PI3K pathway",2.52416266861859,5.32698490526179,0,5.08197190605367,1.94708842345427
"bioplanet_1514_Cyclin D-associated events in G1",2.52416266861859,4.02702395955686,0,4.34014443007373,2.72961951043919
"bioplanet_1567_Activation of chaperones by IRE1 alpha",2.52416266861859,4.27774724130146,0,5.75373115211003,2.09658402476382
"bioplanet_292_Small cell lung cancer",2.52416266861859,5.51016626673793,0.555631792773111,4.77426524841604,1.18446358541782
"bioplanet_398_Glycerophospholipid metabolism",2.52416266861859,4.21524186655816,0,5.20459537513544,1.46249545903624
"bioplanet_483_Nucleotide excision repair",2.52416266861859,5.4491570093306,0,4.34014443007373,0.331020022631509
"bioplanet_614_RANKL signaling pathway",2.52416266861859,2.93112312775699,0,5.57112668152754,0.972365132332984
"bioplanet_707_Activated NOTCH1 signaling in the nucleus",2.52416266861859,3.45448751239994,0,2.79718296117001,0
"bioplanet_955_Glycolysis",2.52416266861859,4.9590962673354,0,5.26581831272932,2.02238435634454
"bioplanet_1032_Assembly of HIV virion",2.45462272506508,3.32520306741399,0,1.46249545903624,0
"bioplanet_1034_Chromosome maintenance",2.45462272506508,5.4491570093306,1.54839542259855,5.93595171767342,2.45462272506508
"bioplanet_1283_Hypoxia-inducible factor in the cardivascular system",2.45462272506508,4.08988583299078,0,4.1526232066945,3.26021189852655
"bioplanet_1504_Cleavage of growing transcript in the termination region",2.45462272506508,3.90090159792786,0,4.52673343846708,1.87056159602799
"bioplanet_168_NFAT involvement in hypertrophy of the heart",2.45462272506508,4.77426524841604,0,4.9590962673354,0.972365132332984
"bioplanet_1746_Eukaryotic transcription initiation",2.45462272506508,4.58874311331074,0,3.9640314128476,0
"bioplanet_200_Gap junction pathway",2.45462272506508,4.52673343846708,0.852447368089837,5.20459537513544,2.24213534854309
"bioplanet_33_Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP",2.45462272506508,2.93112312775699,0,1.94708842345427,0
"bioplanet_702_Apoptosis modulation and signaling",2.45462272506508,5.14331397957978,1.28125683896983,5.99661294981079,2.45462272506508
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_NAIVE_3",2.38447708129283,3.06365837230122,0,4.34014443007373,0.852447368089837
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_LIPID_METABOLISM",2.38447708129283,5.08197190605367,2.09658402476382,7.2032947663576,4.58874311331074
"bioplanet_1198_Phase II of biological oxidations: conjugation",2.38447708129283,4.8975576613272,1.63182285867444,5.4491570093306,3.45448751239994
"bioplanet_1500_Cellular response to hypoxia",2.38447708129283,3.8376274610658,0,2.93112312775699,0.972365132332984
"bioplanet_282_Pancreatic cancer",2.38447708129283,5.0205668205026,0,5.51016626673793,1.28125683896983
"bioplanet_31_MEF2D role in T cell apoptosis",2.38447708129283,4.1526232066945,0.852447368089837,5.81451212107156,0
"bioplanet_324_CTL mediated immune response against target cells",2.38447708129283,5.4491570093306,0,3.12945661091899,2.24213534854309
"bioplanet_366_Fructose and mannose metabolism",2.38447708129283,3.774201448168,0,4.46463314637205,1.71314234597993
"bioplanet_374_Propanoate metabolism",2.38447708129283,3.90090159792786,0,6.05723678303654,2.79718296117001
"bioplanet_500_Signaling events mediated by VEGFR1 and VEGFR2",2.38447708129283,4.46463314637205,0.852447368089837,5.14331397957978,2.72961951043919
"bioplanet_556_RhoA signaling pathway",2.38447708129283,2.52416266861859,1.71314234597993,4.65066595547066,0.717228832352143
"bioplanet_562_NCAM signaling for neurite out-growth",2.38447708129283,5.38809716495671,0,4.71250554030836,0
"bioplanet_568_AMPK signaling",2.38447708129283,3.7106154584935,0,3.9640314128476,0
"bioplanet_734_Nucleotide di- and triphosphate biosynthesis and interconversion",2.38447708129283,3.12945661091899,0,3.32520306741399,0
"bioplanet_91_Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway",2.38447708129283,3.64686079299274,0,3.7106154584935,0
"bioplanet_996_Post-translational regulation of adherens junction stability and disassembly",2.38447708129283,4.1526232066945,1.37365479582814,5.14331397957978,0.972365132332984
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_HEV_2",2.31366933926636,6.11782438717427,0,6.35983427673502,1.28125683896983
"bioplanet_1228_Downregulation of SMAD2/3-SMAD4 transcriptional activity",2.31366933926636,3.58292809650934,0,4.58874311331074,2.02238435634454
"bioplanet_17_HIV-1 Nef as negative effector of Fas and TNF",2.31366933926636,3.64686079299274,0,3.9640314128476,1.18446358541782
"bioplanet_308_Epithelial cell signaling in Helicobacter pylori infection",2.31366933926636,4.02702395955686,0.331020022631509,5.93595171767342,1.71314234597993
"bioplanet_481_Notch signaling pathway",2.31366933926636,5.75373115211003,0.717228832352143,6.96280096043548,3.19496851822615
"bioplanet_501_Signaling events mediated by focal adhesion kinase",2.31366933926636,3.51880729295332,0,5.08197190605367,0.852447368089837
"bioplanet_52_Chromatin remodeling by hSWI/SNF ATP-dependent complexes",2.31366933926636,2.72961951043919,0,2.31366933926636,0
"bioplanet_578_CDC42 signaling events",2.31366933926636,5.20459537513544,0,5.57112668152754,2.99755432860017
"bioplanet_587_T cell signal transduction",2.31366933926636,2.93112312775699,0,4.65066595547066,0.717228832352143
"GAVISH_3CA_METAPROGRAM_EPITHELIAL_EPI3",2.24213534854309,5.75373115211003,0,5.63203991884204,2.72961951043919
"bioplanet_1287_eIF4E and p70 S6 kinase regulation",2.24213534854309,4.1526232066945,0,3.9640314128476,0
"bioplanet_1305_Androgen receptor proteolysis and transcription regulation",2.24213534854309,4.65066595547066,0,5.87525186609889,2.31366933926636
"bioplanet_1445_TNF-alpha effects on cytokine activity, cell motility, and apoptosis",2.24213534854309,5.20459537513544,1.87056159602799,7.02295783701611,3.06365837230122
"bioplanet_1582_Meiosis",2.24213534854309,6.23889534949567,0,4.65066595547066,2.38447708129283
"bioplanet_474_Intestinal immune network for IgA production",2.24213534854309,4.52673343846708,2.59314674895169,4.71250554030836,1.46249545903624
"bioplanet_720_Negative regulators of RIG-I/MDA5 signaling",2.24213534854309,4.52673343846708,0,4.46463314637205,2.38447708129283
"bioplanet_901_Costimulation by the CD28 family",2.24213534854309,4.77426524841604,2.86434129714669,5.87525186609889,1.79264375407162
"bioplanet_1107_PTM: gamma carboxylation, hypusine formation and arylsulfatase activation",2.16980172960678,4.1526232066945,0,4.71250554030836,0
"bioplanet_1303_Beta-3 integrin cell surface interactions",2.16980172960678,4.27774724130146,0,4.34014443007373,0
"bioplanet_1309_Alpha-V beta-3 integrin/OPN pathway",2.16980172960678,3.58292809650934,0,4.9590962673354,1.63182285867444
"bioplanet_263_Ubiquitin-mediated proteolysis",2.16980172960678,5.692907569089,0,6.11782438717427,2.86434129714669
"bioplanet_281_Renal cell carcinoma",2.16980172960678,3.90090159792786,0.555631792773111,3.774201448168,1.63182285867444
"bioplanet_392_Fatty acid metabolism",2.16980172960678,4.52673343846708,1.54839542259855,5.08197190605367,0
"bioplanet_454_Progesterone-mediated oocyte maturation",2.16980172960678,2.31366933926636,0,4.1526232066945,1.46249545903624
"bioplanet_531_Signaling to ERKs",2.16980172960678,4.77426524841604,0,4.52673343846708,0
"bioplanet_818_Metabolism of vitamins and cofactors",2.16980172960678,4.27774724130146,0,4.8975576613272,0
"bioplanet_991_Tight junction interactions",2.16980172960678,4.21524186655816,0,5.51016626673793,3.12945661091899
"GAVISH_3CA_METAPROGRAM_B_CELLS_STRESS",2.09658402476382,3.7106154584935,1.54839542259855,5.93595171767342,2.86434129714669
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_CAF_4",2.09658402476382,5.08197190605367,2.52416266861859,5.32698490526179,2.38447708129283
"bioplanet_1133_Messenger RNA capping",2.09658402476382,5.0205668205026,0,4.83594827885726,0
"bioplanet_1201_Activation of BH3-only proteins",2.09658402476382,3.8376274610658,0,4.83594827885726,0
"bioplanet_1295_Beta-1 integrin cell surface interactions",2.09658402476382,3.19496851822615,0,4.77426524841604,0
"bioplanet_1380_Retinoblastoma protein regulation",2.09658402476382,4.83594827885726,0,5.99661294981079,1.79264375407162
"bioplanet_146_Interleukin-2 receptor beta chain in T cell activation",2.09658402476382,3.9640314128476,0,5.08197190605367,1.79264375407162
"bioplanet_1498_Cell surface interactions at the vascular wall",2.09658402476382,4.8975576613272,0.331020022631509,4.9590962673354,2.66161921220234
"bioplanet_1626_Platelet homeostasis",2.09658402476382,4.52673343846708,0,3.90090159792786,0.852447368089837
"bioplanet_1705_Physiological and pathological hypertrophy  of the heart",2.09658402476382,2.99755432860017,0,3.12945661091899,0
"bioplanet_234_Jak-STAT signaling pathway",2.09658402476382,4.58874311331074,1.37365479582814,5.87525186609889,2.16980172960678
"bioplanet_244_Downregulation of MTA-3 in ER-negative breast tumors",2.09658402476382,2.24213534854309,0,2.45462272506508,1.94708842345427
"bioplanet_289_Bladder cancer",2.09658402476382,4.21524186655816,0,4.65066595547066,0.852447368089837
"bioplanet_497_Signaling events mediated by HDAC class I",2.09658402476382,4.83594827885726,1.18446358541782,4.52673343846708,0
"bioplanet_609_N-cadherin signaling events",2.09658402476382,5.20459537513544,0,4.83594827885726,2.31366933926636
"bioplanet_74_Tumor suppressor Arf inhibits ribosomal biogenesis",2.09658402476382,4.9590962673354,0,3.58292809650934,0
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_HEV_1",2.02238435634454,5.26581831272932,2.16980172960678,7.2032947663576,4.46463314637205
"bioplanet_1260_Peptide G-protein coupled receptors",2.02238435634454,3.45448751239994,0,6.66165354576834,3.06365837230122
"bioplanet_132_fMLP induced chemokine gene expression in HMC-1 cells",2.02238435634454,3.12945661091899,0,3.90090159792786,0
"bioplanet_1337_Integrins in angiogenesis",2.02238435634454,4.83594827885726,0,5.20459537513544,1.18446358541782
"bioplanet_471_Fc epsilon receptor I signaling pathway",2.02238435634454,5.51016626673793,0,6.17837688396006,2.66161921220234
"bioplanet_523_Signaling by Robo receptor",2.02238435634454,4.21524186655816,0,3.51880729295332,0
"bioplanet_586_Opioid signaling",2.02238435634454,4.58874311331074,0,4.1526232066945,0.972365132332984
"GAVISH_3CA_MALIGNANT_METAPROGRAM_12_EMT_1",1.94708842345427,4.34014443007373,0,6.17837688396006,2.86434129714669
"bioplanet_1027_G1 to S cell cycle control",1.94708842345427,4.65066595547066,0,5.4491570093306,1.63182285867444
"bioplanet_1299_E2F transcription factor network",1.94708842345427,6.29938081655225,0,4.8975576613272,0
"bioplanet_1523_Dual incision reaction in TC-NER",1.94708842345427,4.21524186655816,0,3.38995700888149,0
"bioplanet_1592_Mitotic G2-G2/M phases",1.94708842345427,4.40243822748864,0,5.0205668205026,2.31366933926636
"bioplanet_338_Cysteine and methionine metabolism",1.94708842345427,4.02702395955686,0,3.38995700888149,1.87056159602799
"bioplanet_363_Tricarboxylic acid (TCA) cycle",1.94708842345427,4.08988583299078,0,2.59314674895169,0
"bioplanet_552_FSH signaling pathway",1.94708842345427,2.52416266861859,0,3.64686079299274,1.46249545903624
"bioplanet_884_APC/C- and Cdc20-mediated degradation of Nek2A",1.94708842345427,3.8376274610658,0,1.71314234597993,1.79264375407162
"bioplanet_1095_Endosomal sorting complex required for transport (ESCRT) pathway",1.87056159602799,5.08197190605367,0,4.27774724130146,1.0820894169311
"bioplanet_1123_RNA polymerase III transcription termination",1.87056159602799,4.02702395955686,0,3.45448751239994,0
"bioplanet_1327_Polo-like kinase 1 (PLK1) pathway",1.87056159602799,4.8975576613272,0,3.64686079299274,0.331020022631509
"bioplanet_458_Aldosterone-regulated sodium reabsorption",1.87056159602799,3.64686079299274,0,4.21524186655816,0
"bioplanet_482_Fanconi anemia pathway",1.87056159602799,3.45448751239994,0,1.37365479582814,0
"GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_CHROMATIN",1.79264375407162,5.08197190605367,2.45462272506508,5.20459537513544,2.09658402476382
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_CELL_CYCLE",1.79264375407162,5.57112668152754,0,5.0205668205026,0
"bioplanet_1154_Deadenylation of mRNA",1.79264375407162,4.27774724130146,0,3.64686079299274,0
"bioplanet_1688_G alpha 12 pathway",1.79264375407162,3.26021189852655,0,3.8376274610658,0
"bioplanet_1747_Oxidative stress",1.79264375407162,4.34014443007373,0,5.51016626673793,2.45462272506508
"bioplanet_250_Spliceosomal assembly",1.79264375407162,4.21524186655816,0,3.06365837230122,0
"bioplanet_45_Y branching of actin filaments",1.79264375407162,3.9640314128476,0,3.9640314128476,0
"bioplanet_468_Hematopoietic cell lineage",1.79264375407162,4.08988583299078,2.52416266861859,4.8975576613272,2.72961951043919
"bioplanet_485_Sphingolipid metabolism",1.79264375407162,4.46463314637205,0,4.77426524841604,0
"bioplanet_691_Sprouty regulation of FGF signaling",1.79264375407162,3.19496851822615,0,2.59314674895169,0.852447368089837
"bioplanet_7_Mammalian calpain regulation of cell motility",1.79264375407162,2.86434129714669,0,3.8376274610658,0
"bioplanet_886_EGFR downregulation",1.79264375407162,3.32520306741399,0,2.79718296117001,0.852447368089837
"GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_ENDO_4",1.71314234597993,4.34014443007373,0,4.65066595547066,0.717228832352143
"bioplanet_1121_RNA polymerase I transcription",1.71314234597993,4.9590962673354,0,4.40243822748864,0
"bioplanet_1576_L1CAM interactions",1.71314234597993,4.21524186655816,0,5.14331397957978,2.38447708129283
"bioplanet_1662_Sema3A/PAK-dependent axon repulsion",1.71314234597993,3.12945661091899,0,2.72961951043919,0
"bioplanet_1664_JNK/MAPK pathway",1.71314234597993,3.64686079299274,0,4.40243822748864,1.87056159602799
"bioplanet_1702_Fatty acid beta oxidation",1.71314234597993,4.40243822748864,0,5.14331397957978,0.555631792773111
"bioplanet_183_Fc epsilon receptor I signaling in mast cells",1.71314234597993,3.12945661091899,0,4.52673343846708,0.852447368089837
"bioplanet_584_p75 neurotrophin receptor signaling via NF-kB",1.71314234597993,2.45462272506508,0,1.37365479582814,0
"bioplanet_632_Kit receptor signaling pathway",1.71314234597993,4.21524186655816,0,4.65066595547066,2.31366933926636
"bioplanet_1743_Mitochondrial fatty acid beta-oxidation",1.63182285867444,3.64686079299274,0,3.45448751239994,0
"bioplanet_236_Neuroactive ligand-receptor interaction",1.63182285867444,3.7106154584935,0,5.0205668205026,0
"bioplanet_24_Hypoxia and p53 in the cardiovascular system",1.63182285867444,3.8376274610658,0,4.46463314637205,2.24213534854309
"bioplanet_459_Vasopressin-regulated water reabsorption",1.63182285867444,4.34014443007373,0,5.57112668152754,3.51880729295332
"bioplanet_57_ADP-ribosylation factor",1.63182285867444,3.06365837230122,0,1.46249545903624,0.331020022631509
"bioplanet_684_SHC1 events in ERBB2 signaling",1.63182285867444,3.774201448168,0,4.8975576613272,0
"bioplanet_724_Angiopoietin receptor Tie2-mediated signaling",1.63182285867444,2.79718296117001,0,2.86434129714669,0
"bioplanet_756_Insulin biosynthesis and processing",1.63182285867444,4.65066595547066,0,4.77426524841604,2.66161921220234
"GAVISH_3CA_MALIGNANT_METAPROGRAM_36_IG",1.54839542259855,3.45448751239994,0,6.29938081655225,3.58292809650934
"bioplanet_102_Phosphoinositides and their downstream targets",1.54839542259855,4.08988583299078,0,4.71250554030836,0.555631792773111
"bioplanet_1048_Transport of mature transcript to cytoplasm",1.54839542259855,3.45448751239994,0,4.40243822748864,0.331020022631509
"bioplanet_1110_Extracellular matrix organization",1.54839542259855,3.64686079299274,0,4.58874311331074,1.0820894169311
"bioplanet_1226_Class B GPCRs (secretin family receptors)",1.54839542259855,4.40243822748864,0,3.9640314128476,0
"bioplanet_1444_Wnt interactions in lipid metabolism and immune response",1.54839542259855,4.02702395955686,1.28125683896983,4.83594827885726,1.79264375407162
"bioplanet_1501_Circadian rhythm",1.54839542259855,4.9590962673354,0.331020022631509,4.02702395955686,1.28125683896983
"bioplanet_1583_Meiotic recombination",1.54839542259855,3.90090159792786,0,3.8376274610658,0
"bioplanet_370_Amino sugar and nucleotide sugar metabolism",1.54839542259855,3.90090159792786,0,4.77426524841604,0
"bioplanet_413_Drug metabolism: cytochrome P450",1.54839542259855,4.21524186655816,1.94708842345427,5.20459537513544,2.31366933926636
"bioplanet_484_Tryptophan metabolism",1.54839542259855,4.21524186655816,0,5.0205668205026,0.972365132332984
"bioplanet_572_Interleukin-3 signaling pathway",1.54839542259855,2.16980172960678,0,4.40243822748864,0
"bioplanet_655_Netrin-mediated signaling events",1.54839542259855,3.45448751239994,0,3.32520306741399,0
"bioplanet_921_CD28 co-stimulation",1.54839542259855,1.71314234597993,0,2.86434129714669,0
"GAVISH_3CA_METAPROGRAM_CD4_T_CELLS_DYSFUNCTION",1.46249545903624,3.7106154584935,0,4.46463314637205,1.87056159602799
"GAVISH_3CA_METAPROGRAM_MACROPHAGES_MAC_3",1.46249545903624,5.26581831272932,0,5.51016626673793,2.66161921220234
"bioplanet_118_Ceramide signaling pathway",1.46249545903624,3.9640314128476,0,4.08988583299078,0
"bioplanet_1271_VEGF, hypoxia, and angiogenesis",1.46249545903624,3.774201448168,0,3.9640314128476,0.852447368089837
"bioplanet_208_CCR3 signaling in eosinophils",1.46249545903624,4.71250554030836,0,4.9590962673354,0
"bioplanet_42_Actions of nitric oxide in the heart",1.46249545903624,2.93112312775699,0,3.19496851822615,0
"bioplanet_506_Signal transduction by L1",1.46249545903624,3.7106154584935,0,4.1526232066945,0
"bioplanet_718_Plasma membrane estrogen receptor signaling",1.46249545903624,2.99755432860017,0,4.46463314637205,0
"bioplanet_727_Neurotrophic factor-mediated Trk receptor signaling",1.46249545903624,3.06365837230122,0,4.58874311331074,0.852447368089837
"bioplanet_728_Advanced glycosylation endproduct receptor signaling",1.46249545903624,2.66161921220234,0,1.94708842345427,0
"bioplanet_788_Viral messenger RNA biosynthesis",1.46249545903624,4.8975576613272,0,3.26021189852655,0
"bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon",1.46249545903624,2.31366933926636,0,3.06365837230122,1.0820894169311
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_COMPLEMENT",1.37365479582814,5.20459537513544,0,5.81451212107156,2.38447708129283
"GAVISH_3CA_METAPROGRAM_FIBROBLASTS_PERICYTE_LIKE",1.37365479582814,5.20459537513544,0,5.63203991884204,1.18446358541782
"bioplanet_1245_FRS2-mediated activation",1.37365479582814,4.27774724130146,0,3.64686079299274,0
"bioplanet_150_Calcineurin in effects in keratinocyte differentiation",1.37365479582814,4.40243822748864,0,2.66161921220234,0
"bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway",1.37365479582814,1.46249545903624,0,1.37365479582814,0
